Filename,Content,Confidence,Status,Issues
021-Sri_Sanatan_Dharma_Vidyalaya_First_Floor_Floor_No._104.pdf,1,0021,"__ ह. भागाच्या हद्दीचा तपशील रामकृष्ण चेंबूरकर मार्ग (प.), | कृष्ण चेंबूरकर मार्ग (प) विजयनगर झो. -2, विजय नगर झो. | T -2 | मूळ गांव/शहर मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
022-Sri_Sanatan_Dharma_Vidyalaya_First_Floor_Floor_No._105.pdf,1,0022,"ह. भागाच्या हद्दीचा तपशील रामकृष्ण चेंबूरकर मार्ग (प.), | . मूळ गांव/शहर मुंबई | हेर अण्णाभाऊ साठेनगर झो., गणेशनगर झो. 4 मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | दारसंघाचे वर्गीकरण : । यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | शहरी निरंक | निरंक | मतदान केंद्राचा तपशील :"
023-Sri_Sanatan_Dharma_Vidyalaya_First_Floor_Floor_No._106.pdf,1,0023,"__ ह. भागाच्या हद्दीचा तपशील रामकृष्ण चेंबूरकर मार्ग (प.), | कृष्ण चेंबूरकर (प)सम्राट अशोकनगर झो.भाग.1, गणेशनगर | डपट्टी. | मूळ गांव/शहर मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
024-shrimati_Devaki_Bhojraj_Che._Room_No.102_Colony)_First_Floor_Room_No.102.pdf,1,0024,"> ह. भागाच्या हद्दीचा तपशील रामकृष्ण चेंबूरकर मार्ग (प.), | कृष्ण चेंबूरकर मार्ग(प)सम्राट अशोक नगर भाग-2, शाहीन | .ऑ. सोसायटी ए विंग, सम्राट अशोक नगर भाग -2, | मूळ गांव/शहर मुंबई | 'ल-बिजली बि. मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | दारसंघाचे वर्गीकरण : । यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | शहरी | निरंक | मतदान केंद्राचा तपशील :"
025-shrimati_Devaki_Bhojraj_Che._Room_No.105_Colony)_First_Floor_Room_No.105.pdf,1,0025,"—, भागाच्या हद्दीचा तपशील रामकृष्ण चेंबूरकर मार्ग (प.) चेंबूर, | PUT झोपडपटटी भाग-1, कोंकणनगर झोपडपटटी भाग-2, बेस्ट | मूळ गांव/शहर मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
026-shrimati_Devaki_Bhojraj_Che._Room_No.107_Colony)_First_Floor_Room_No.107.pdf,1,0026,"ह म. भागाच्या हद्दीचा तपशील रामकृष्ण चेंबूरकर मार्ग (प.) चेंबूर, | गांव मुंबई | PUT झोपडपटटी भाग-3 मूळ गांव/शहर | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
027-Shrimati_Devaki_Bhojraj_Che._School_Open_Hall_Colony)_Ground_Floor_Open_Hall.pdf,1,0027,"__ ह. भागाच्या हद्दीचा तपशील रामकृष्ण चेंबूरकर मार्ग (प.) चेंबूर, | कृष्ण चेंबुरकर मार्ग(प)कोकणनगर झो.भाग-3, दत्त मंदीर चाळ, | क्षण नगर वसाहत, सम्राट अशोक नगर वसाहत, विजयनगर | मूळ गांव/शहर मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | दारसंघाचे वर्गीकरण : । यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | शहरी निरंक | निरंक | मतदान केंद्राचा तपशील :"
028-Shrimati_Devaki_Bhojraj_Che._School_Room_No.108_Colony)_First_Floor_Room_No.108.pdf,1,0028,"ह. भागाच्या हद्दीचा तपशील रामकृष्ण चेंबूरकर मार्ग (प.) चेंबूर, | मूळ गांव/शहर मुंबई | शक्ती नगर झोपडपटटी 4 मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
029-Sindh_Cosmopolitan_High_School_Room_No._2_Ground_Floor_Room_No._2.pdf,1,0029,"eee भागाच्या हद्दीचा तपशील , मुंबई | रामकृष्ण चेंबूरकर मार्ग (प.) चेंबूर, शिवशक्ती नगर झोपडपटटी, | मूळ गाव/शहर | पारत अपार्टमेंट शिवधाम बिल्ड, शिवधाम बिल्डिंग सी विंग, शिवधाम बि.बी-विंग, 29 | एस.बी.टी 208, मंगेली चर्च नवभारत बि., नवभारत अपार्टमेंट व शिव, शिवम अपार्टमेंट, | षि नगर मारोली चर्च, जवाहर नगर (आर.सी.एफ कॉलनी)भाग क्र.1 टाईप-1-बी-1, जवाहर | भाग - 1(आ.सी.मार्ग) बि.2, जवाहर नगर (आर.सी.एफ कॉलनी) भाग-1 टाईप-1 fa-3, | हर नगर (आर.सी.एफ कॉलनी) टाईप-1 बि-4, जवाहर नगर (आर.सी.एफ कॉलनी) भाग-1 | -1 fa-5, बिल्डिंग नं 6, बिल्डिंग नं 7, बिल्डिंग नं 8, बिल्डिंग नं 9, बिल्डिंग नं 10, | र.सी.एफ.कॉलनी भाग 1) चेंबुर,, बी-16, टाईप अ-बि.नं.-2 जवाहर भाग-2 (आर सी एफ | नी जवळ), टाईप अ-बी.नं,4 जवाहर नगर भाग-2, टाईप अ-बी.नं,5 जवाहर नगर भाग-2, | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
030-Sindh_Cosmopolitan_High_School_Room_No._4_Ground_Floor_Room_No._4.pdf,1,0030,"ae भागाच्या हद्दीचा तपशील | रामकृष्ण चेंबूरकर मार्ग (प.) चेंबूर, डॉमनिक चाळ (मारवळी | मूळ गांव/शहर मुंबई | ), शेलेन्ड हाऊस (मारवळी गांव ), पॉल चाळ (मारवळी गांव ), फर्नाडिस चाळ (मारवळी | ), डिमेलो हाऊस (मारवळी गांव ), एन्डी गोंसालबीस चाळ, लुकस डिमेलो हाऊस, दापसे | जे.एम पटेल हाऊस, एफ ई डी विल्ला हाऊस, सेसिल विल्ला हाऊस, हाऊस नं-1, ब्रास | स, डिमेलो चाळ, डेव्हिड विल्ला चाळ, पॉल डिमेलो चाळ, हाऊस नं-116, हामरस हाऊस, ग्रेसी | WSS | स, जोसेफ हाऊस, डॉमनीक हाऊस, एनामेरीया हाऊस, हाऊस नं-338, ओल्ड पटेल हाऊस, तालुका कुर्ला | स्टीन डिसोझा हाऊस, जूली व्हिला, Cast चाळ, झेवियर विला, ऑगस्टीन हाऊस, जॉन पेट्रीक लु कु | स, टोनी हाऊस, फिलिप्स हाऊस, पीटर नीकोलेस हाऊस, एडवर्ड हाऊस, मॅथ्यू हाऊस, जिल्हा मुंबई उपनगर | स्टीन कॉटेज, बाबा डिसोझा चाळ, पी पूक डिमेलो चाळ, जोसेफ चाळ, सत्यम बिल्डिंग, ग्रेगी | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
