Filename,Content,Confidence,Status,Issues
040-Karivali.pdf,"कारीवली जि प शाळेजवळ, कारीबली मारूति नाईक चाळ, कारीबली पाण्याचा टाकी जवळ, कारीवली पाण्याचा टाकी जवळ गा, कारीबली गोविंद चाळ नरेश चाळ, कारीबली शंकर मंदिरा जवळ, PRIA बाबू म्हात्रे चाळ, कारीबली eat Wels जुनेघर, कारीबली RMT स्टॉफ जवळ, PRACT मारूति कोल्हा पाटीळ धराजबळ, कारीवली सखाराम नाईक चाळ, HRA करसन नाईक चाळ, कारीबली अरूण नाईक चाळ, कारीवली विजय तांगडी चाळ, RAAT लिलाबाई चाळ सरू चाळ, PRAT देवदास चौघुले घर चाळ, HRA अरूण सखाराम नाईक चाळ युवर, कारीबली POT रामू Wels चाळ सदानंउ, कारीबली बजरंग हैदर चाळ, कारीबली पंडीत पाटील चाळ, कारीबली हनुमान मंदिर जवळ, कारीबली दयानंद Teles चाळ गुरूनाथ 1, कारीवली सुरेश नाईक चाळ, PRACT नारायण बाळा चाळ, कारीवबली सुकुर भोईट gegeeeeeeeeeeer",85.6,ok,
041-Karivali.pdf,"कारीवबली, कारीबली AAT, कारीबली आजमी नगर, कारीबली टावेर कंपाऊड, कारीबली 72 गाळा आजमी नगर",84.7,ok,
042-Karivali.pdf,"हनुमान मंदिरा जबळ, गावदेवी मंदिरा जबळ कारीबाली, आदिवासी पाडा कारिवाडी, वसंतनगर कारिवाडी, सुभाषनगर कारिवाडी",90.3,ok,
043-Kambe.pdf,"गवणीचा पाडा, TAT पाडा, लेळवणे HATS मारूती मंदिर जवळ, गवळी आळी, तेलबले कंपाऊड, न्हावी आळी, बँके जवळ, तेलवले कपांउड मारूती मंदिर जवळ, ब्राम्हणची उतरक, कोळी वाडा, Se वाडा, कोली वाडा, नहावी आळी, आगरी आळी, पारशाची चाळ, भहीचे मैदान, दापोडकर चाळ, पाडुरंग पायकर चाळ, जि प शाळे समोर, चिंच आळी, कुमार आळी, विठ्ठल मंदिरा जबळ, जि.प.शालेचे मागे, कोळी वाडा, बँके जवळ, जि प शाळे मागे, ब्राम्हणाची उतरण, तेलबणे कपाऊड, राइबाई चाळ, राधाकृष्ण मंदिर समोर, वारली पाडा gegeeeeeeeeeeer",86.4,ok,
044-Kambe.pdf,"गवणीचा पाडा, बळणाचापाडा, गबुनगर, दहयाळे पाडा, बळनाचा पाडा, गवणी वाडा, वळणाचा पाडा, नाथाशेठ बगला, TAM पाडा, ताबडमाळ, तेलबणेकपाऊड मारूती मंदिर जब, गणु नगर, तेलबणे कपाऊड, तेलबणे कपाउड मारूती मंदिर जवळ, राईबाई चाळ gegeeeeeeeeeeer",84.5,ok,
045-Kambe.pdf,"वारली गवणीचा पाडग, गणु नगर, गवळी आळी, गवणीचा पाडा, आगरी आळी, खुरळचा भाळ, BUTT पावर हाऊसचे बाजुस, बँके शेजारी, तळवली, पावरहाऊस जवळ, दहयाले पाडा",88.5,ok,
046-B.N.M.P._Ward.pdf,"समदनगर, आर एन कपाउड US आबिद रोड हनुमान, झेड आबीद रोड हनुमान मंदिर आर VAY, बैलुल अर्पाटमेन्ट झेडआबिद रोड हुद, झेड slag रोड लालमहमद अपार्टमेन्ट, झेड आबीद रोड इदन अपार्टमेन्ट, झेड आबीद रोड नसीबा अपार्टमेन्ट, झेड आबिद रोड आयशा अपार्टमेन्ट, झेड आबिद रोड युनुस अपार्टमेन्ट, झेड आबिद रोड फातमा अपार्टमेन्ट, झेड आबिद चोक कनेरी पोलीस स्टेशनज, आर एन कपाउडच्या आन हनुमान मंदिरसम, झेड आबिद रोड अन्सार मोहल्ला, समदिया हायसकूल रोड हाजरा अपार्टमे, समदिया हायस्कूल लच्या पाठीमागे कणेरी, कणेरी Weel जबलील चाळ नाल्या जवल",91.1,ok,
047-B.N.M.P._Ward.pdf,"समदनगर, कणेरी खल्ला AANA चाळ नाल्या जवल, मजीदे हुदा रोड मोरीम वेल्फर सोसस, मजीदे हुदा रोड फातीमा अपार्टमेन्ट, राबीया मजीदेरोड नाका झोपडपटटी, मजीदा हुदा रोड हबीब अपार्टमेन्ट सम, मजीदा हुदा रोड फातमा अपार्टमेन्ट सम, मजीदा हुदा रोड खतीजा अपार्टमेन्ट सम, मजीदा हुदा रोड मोमीन अपार्टमेन्ट सम्‌, मजीदा हुदा रोड VGA अपार्टमेन्ट सम, मजीदा हुदा रोड हाजरा अपार्टमेन्ट, मजीदा Sal रोड खातुन अपार्टमेन्ट सम, बंगाळपुरा, हाजरत पीर अमरिशहा रोड सकीना मंजी, समद सेठ बगीचा मेहरूनिसा अपार्टमेन्ट, राबीया मजीद रोड समदशेठबगीचा सोन्‌, राबीया मजीद रोड सोनी होम अपार्टमें",90.1,ok,
048-B.N.M.P._Ward.pdf,"बंगाळपुरा, राबीया मजीद रोड सोनी होम STA, राबीया मजीद रोड शमीम अपार्टमेन्टू, राबीया मजीद रोड सोनी BA विला अ, राबीया मजीद रोड सोनी विला अपार्टमे, राबीया मजीद रोड सोनी मंजिल अपार्टम्‌,, बंगालपुरा इस्लामाबाद मस्जीद समोर Hl]",89.1,ok,
049-B.N.M.P._Ward.pdf,"बंगाळपुरा, राबीया मजीद रोड सोनी मंजिल अपार्टम्‌, राबीया मजीद रोड आप्सा मंजील अपार्ट, समदशेठ बगीचा राबीया मजीद जवळ,, पंजाबी बिल्डींगच्या मागे क्र.1 ते 72, धोबी आळी क्रं.73 ते 216, माजी नगर सेवक सुभाण सिकंदर अन्सारी, वाजे मोहल्ला सोनपूर मस्जीद समोर, हरिजनवाडी न पा वसाहत क्र310से456, हरिजन वाडीच्या समोरील भाग क्र457से, SAR यांच्या दबाखान्या जबळ, समदिया बिल्डींगचा परिसर मस्जीद मागे, पंजाबी बिल्डींग समोर GAA, मारूती मंदिर समोर हाफसनआळी बिहिर",90.4,ok,
