Filename,Content,Confidence,Status,Issues
021-_Kisan_Nagar_No._2.pdf,"किसन नं.3शेड 4.22 पाणी इस्टेट ठाणे, दत्ताजी धाम सोसायटी, कृष्ण दर्शन, दोस्ती अपार्टमेंट, शकुंतला निवास, गुरुमाऊली निवास, जलाराम, नवनाथ दर्शन, श निवास, साई दत्ता अपार्टमेंट, शिवतेज अपार्टमेंट, शिव समर्थ, शिवशक्ती, होसाबाई निवास, पांडब निवास, गडकरी निवास, साईधाम एकविरा, नटराज, अमर निवास, साई अपार्टमेंट, किसन नं.3शेड22रोड नं.16पाणी इस्टेट ठाणे, मथाडु निवास रो. नं. 22, अनुपम सोसायटी रो. नं.22, फा सोसायटी रो. नं.22, धर्मबीर अपार्टमेन्ट रोड क्र 22, साई आनंद सोसायटी UA. 22",91.2,ok,
022-_Kisan_Nagar_No._2.pdf,"किसन नगर नं.3शेड22रोड नं.16पाणी इस्टेट ठाणे, साई आनंद Tet रो.नं. 22, जय वाघेश्वरी माता अपार्टमेंट , रोड 22, काकरे चाळ नं.1 रो. नं.22, काकरे > क्र 1, काकरे चाळ 2, काकरे चाळ 3, काकरे चाळ 4, काकरे चाळ 5, काकरे चाळ 6, 14 लयम रोड 22, 15 श्रीकृष्ण धाम, 16 जाधब निवास, 17 सुरेश मुर्ती रोड क्र 22, 18 लक्ष्मी [स रो. नं.22, 19 सच्चींतानंद, 20 साईरत्न, 21, साई सदन रो. नं.22, पांचपाबडी किसन नगर रोड नं.16 इस्टेट ठाणे, मराठा सदन, यादव निवास, अमर कुंज, पुष्पकुंज, साईलीला, जानकी [स, कृष्णा कुंज, पांडे निवास, मोर्य सदन",91.2,ok,
023-Kisan_Nagar_No._2.pdf,"अनिल अपार्टमेंट, पांचपाबडी किसन नगर नं.3 रोड नं.16 इस्टेट , यादव निवास, मोर्य सदन, हंपी भुवन, शारदा निवास, गीतालयम, श्री सदन, चेतन अपार्टमेंट, ळा निवास, साई विलास, हर्षा अपार्टमेंट, चित्रकूट अपार्टमेंट, दर्शन ए, गुप्ता भवन, मालती 1, नाना जी सदन, मंगल सदन, ममता बाजार, गजानन भुवन, जलील निवास (दर्शन ब), मरियम स, श्री कॉम्प्लेक्स ए, श्री कॉम्प्लेक्स बी, तिवारी निवास, गीता सदन, प्रसाद भवन, गुप्ता निवास, तला निवास, गणेश भुवन, पारुबाई निवास, हबीब मंजील, अख्तर भवन (शरीफा), शरीफा ल, तुषार निवास, सावळेराम पवार चाळ, नुरमहल, सदाभुबन (नुरमहल), इंदिरा सदन, ह nS, SO,",89.5,ok,
024-_Kisan_Nagar_No._2.pdf,"पांचपाबडी किसन नं.2रोड16 वाणी इस्टेट ठाणे, सावित्री सदन, मीनारायण विंग ए, लक्ष्मी नारायण हौसिंग सोसायटी - ब विंग, चंद्रसेन हौसिंग सोसायटी, विनायक, चंद्रभागा स्मृती, श्री भुवन, संदीप भवन, जोसेफ भवन, गुरुदत्त निवास, ममता He, सदगुरु निवास, जनता झोपडपट्टी, गवारे चाळ, मनोरमा अनंत स्मृती, मंदार दर्शन, शरद म, कृष्ण AT ए विंग, कृष्णा कोयना बी विंग, शांतीभुबन, सावंत चाळ, गजराज भुवन, राजेंद्र 1, मधुरा निवास, मयुरा निवास, मथुरा निवास ब, मथुरा निवास सी, चोधरी भुवन",89.4,ok,
025-_Kisan_Nagar_No._2.pdf,"बागले इस्टेट किसन नगर -2, सुनीष अपार्टमेंट, प्रसाद भवन, T सदन, दिगंबर सदन, सुनिता निवास, साई दर्शन, SA Ue, Heels चाल, पवार चाल, गुलाब चाल, सावला पवार चाल, येल्लुबाई निवास, मुयलीधर वर्मा अ विंग, मुयलीधर वर्मा ब विंग, T भुरषण, साई ज्योति अ, साई ज्योति ब, शिवम अपार्टमेंट, हाजी मंजिल",92.3,ok,
026-_Kisan_Nagar_No._2.pdf,"किसन नगर, किनारा अपार्टमेंट, लक्ष्मी भुबन, त्रिवेणी सदन, हाजी चाळ, इमाम मेस्त्री चाळ, एकनाथ पवार चाळ, सुरेश धोत्रे चाळ, गणेश दर्शन, दौलत पवार 5, पोलाडिया अपार्टमेंट, रोहन अपार्टमेंट, गुरब अपार्टमेंट, मातादर्शन, चालके निवास, गुप्ता [स अ, गुप्ता निवास क, गुप्ता निवास ब, राजदुलारी भवन, जयंत बिल्डिंग, भाग्यलक्ष्मी बिल्डिंग, चाल",90.4,ok,
027-_Kisan_Nagar_No._2.pdf,"किसन नगर वागळे इस्टेट रोड 16, कर सदन, सिध्दु निवास, पारधी निवास, साई प्रसाद, महेश सदन, Ta भवन, गुरूक्रपा, जिजाई निवास, योगेश्वर धाम, आडकर सदन, रति सदन, पंचकुटी है सोसायटी, अनुसया, हेमता निवास",90.0,ok,
028-_Kisan_Nagar_No._2.pdf,"वागळे इस्टेट किसन नगर नं.2, मदन डेअरी, गुप्ता निवास, देश्वर सोसायटी, वागले इस्टेट किसन नगर नं.2, अंबिका सोसायटी, जगदंबा निवास, कादंबरी ायटी, साधना सोसायटी-ए, साधना सोसायटी बी, साधना सोसायटी -सी, शुभारंभ को हो Tae, लक्ष्मी निवास, पंचपरमेश्वर सोसायटी, कुलस्वामी निवास, योगेश्वर भवान, पारिजात Taal, बालाजी अपार्टमेंट ए विंग, बालाजी अपार्टमेंट बी विंग, बालाजी निवास, हॅपी होम He, स्नेहा भबन, विजय सदन",88.5,ok,
029-_Kisan_Nagar_No._2.pdf,"बागले इस्टेट किसन नगर नं.2, रजनीगंधा अ, वागळे इस्टेट अन नगर नं.2, राधाकृष्ण निवास, अंबिका निवास, सागर निवास, डफल भुवन, गुप्ता निवास, ल निवास, केसरी निवास-1, धनचंद्र निवास, सुशिला निवास, केसरी चाळ-2, इंदुमती निवास, री धाम-2, छाया निवास, बनिता निवास, जगदीश निवास, विजयदीप, मनश्री निवास, शिवशक्ती [स, फुलोरी चाळ, मां दर्शन, गोविंद निवास, अरविंद कुंज, सोनी(केसर भवन), विजया भवन, THU",91.3,ok,
030-Kisan_Nagar_No._3.pdf,"शिवनिवास, किसन नगर 2 वागळे इस्टेट, चौधरी सदन, पावस्कर एत, डफळ निवास, अन्नपूर्णा भवन, भाग्यलक्ष्मी निवास, गनाधीश अपार्टमेंट, धुरी अपार्टमेंट, दीप 1, स्नेहदीप 2, चंद्रभागा निवास, देवी छाया अपार्टमेंट, यूनायटेड हाऊस स्वामी निवास, टे सदन, निलेश निवास, केसेरी निवास, जाधव निवास, साई प्रेरणा अपार्टमेंट, मातृ छाया, सुरज ल डेपो, शिवाजी चाळ, साईनाथ वाडी, विक्रांत भवन, साई नाथ वाडी 2, साईनाथ वाडी 3, SATS, मनसुफ सदन, सचीन सदन, प्रकाश सदन, श्यामसुंदर, अटल निवास, शंकुतला ज, सत्य भामा निवास, सुरेश निवास, कालन निवास, चोधरी निवास, राधा निवास, चैतन्य अ OO BO NN",90.6,ok,
